Unit_ID,Layout_Row_ID,Weapon_ID,Row_Type,Row_Label,Sort_Order,Quantity
CAPTAIN_ON_BIKE,CAPTAIN_ON_BIKE_WEAPON_2,HEAVY_BOLT_PISTOL_CAPTAIN,WEAPON,,2,1
CAPTAIN_ON_BIKE,CAPTAIN_ON_BIKE_WEAPON_3,PLASMA_PISTOL_STANDARD_LEADER,WEAPON,,3,1
CAPTAIN_ON_BIKE,CAPTAIN_ON_BIKE_WEAPON_4,PLASMA_PISTOL_SUPERCHARGE_LEADER,WEAPON,,4,1
CAPTAIN_ON_BIKE,CAPTAIN_ON_BIKE_WEAPON_5,CAPTAIN_MASTER_CRAFTED_POWER_WEAPON,WEAPON,,5,1
CAPTAIN_ON_BIKE,CAPTAIN_ON_BIKE_WEAPON_6,CAPTAIN_JUMP_THUNDER_HAMMER,WEAPON,,6,1
LIEUTENANT,LIEUTENANT_WEAPON_1,BOLT_PISTOL_LEADERS,WEAPON,,1,1
LIEUTENANT,LIEUTENANT_WEAPON_2,CAPTAIN_HEAVY_BOLT_PISTOL,WEAPON,,2,1
LIEUTENANT,LIEUTENANT_WEAPON_3,LIEUTENANT_MASTER_CRAFTED_BOLTER,WEAPON,,3,1
LIEUTENANT,LIEUTENANT_WEAPON_4,CAPTAIN_NEO_VOLKITE_PISTOL,WEAPON,,4,1
LIEUTENANT,LIEUTENANT_WEAPON_5,CAPTAIN_PLASMA_PISTOL_STANDARD,WEAPON,,5,1
LIEUTENANT,LIEUTENANT_WEAPON_6,CAPTAIN_PLASMA_PISTOL_SUPERCHARGE,WEAPON,,6,1
LIEUTENANT,LIEUTENANT_WEAPON_7,LIEUTENANT_CLOSE_COMBAT_WEAPON,WEAPON,,7,1
LIEUTENANT,LIEUTENANT_WEAPON_8,LIEUTENANT_MASTER_CRAFTED_POWER_WEAPON,WEAPON,,8,1
LIEUTENANT,LIEUTENANT_WEAPON_9,POWER_FIST_ANCIENT,WEAPON,,9,1
LIEUTENANT_IN_PHOBOS_ARMOUR,LIEUTENANT_IN_PHOBOS_ARMOUR_WEAPON_1,VICTRIX_HONOUR_GUARD_MASTER_CRAFTED_BOLT_CARBINE,WEAPON,,1,1
LIEUTENANT_IN_PHOBOS_ARMOUR,LIEUTENANT_IN_PHOBOS_ARMOUR_WEAPON_2,MASTER_CRAFTED_SPECIAL_ISSUE_BOLT_PISTOL_REIVER_LT,WEAPON,,2,1
LIEUTENANT_IN_PHOBOS_ARMOUR,LIEUTENANT_IN_PHOBOS_ARMOUR_WEAPON_3,LIEUTENANT_PHOBOS_PAIRED_COMBAT_BLADES,WEAPON,,3,1
LIEUTENANT_WITH_COMBI_WEAPON,LIEUTENANT_WITH_COMBI_WEAPON_WEAPON_1,LIEUTENANT_COMBI_WEAPON_BOLTER,WEAPON,,1,1
LIEUTENANT_WITH_COMBI_WEAPON,LIEUTENANT_WITH_COMBI_WEAPON_WEAPON_2,LIEUTENANT_COMBI_WEAPON_FLAMER,WEAPON,,2,1
LIEUTENANT_WITH_COMBI_WEAPON,LIEUTENANT_WITH_COMBI_WEAPON_WEAPON_3,PAIRED_COMBAT_BLADES_LIEUTENANT,WEAPON,,3,1
CHAPLAIN,CHAPLAIN_WEAPON_1,ABSOLVOR_BOLT_PISTOL,WEAPON,,1,1
CHAPLAIN,CHAPLAIN_WEAPON_2,CROZIUS_ARCANUM,WEAPON,,2,1
CHAPLAIN_WITH_JUMP_PACK,CHAPLAIN_WITH_JUMP_PACK_WEAPON_1,ABSOLVOR_BOLT_PISTOL,WEAPON,,1,1
CHAPLAIN_WITH_JUMP_PACK,CHAPLAIN_WITH_JUMP_PACK_WEAPON_2,CROZIUS_ARCANUM,WEAPON,,2,1
CHAPLAIN_IN_TERMINATOR_ARMOUR,CHAPLAIN_IN_TERMINATOR_ARMOUR_WEAPON_1,STORM_BOLTER_TERMINATORS,WEAPON,,1,1
CHAPLAIN_IN_TERMINATOR_ARMOUR,CHAPLAIN_IN_TERMINATOR_ARMOUR_WEAPON_2,CROZIUS_ARCANUM,WEAPON,,2,1
CHAPLAIN_ON_BIKE,CHAPLAIN_ON_BIKE_WEAPON_1,ABSOLVOR_BOLT_PISTOL,WEAPON,,1,1
CHAPLAIN_ON_BIKE,CHAPLAIN_ON_BIKE_WEAPON_2,TWIN_BOLT_RIFLE,WEAPON,,2,1
CHAPLAIN_ON_BIKE,CHAPLAIN_ON_BIKE_WEAPON_3,CROZIUS_ARCANUM,WEAPON,,3,1
LIBRARIAN,LIBRARIAN_WEAPON_1,INTERCESSORS_BOLT_PISTOL,WEAPON,,1,1
LIBRARIAN,LIBRARIAN_WEAPON_2,SMITE_FOCUSED_WITCHFIRE,WEAPON,,2,1
LIBRARIAN,LIBRARIAN_WEAPON_3,SMITE_WITCHFIRE,WEAPON,,3,1
LIBRARIAN,LIBRARIAN_WEAPON_4,FORCE_WEAPON,WEAPON,,4,1
LIBRARIAN_IN_PHOBOS_ARMOUR,LIBRARIAN_IN_PHOBOS_ARMOUR_WEAPON_1,INTERCESSORS_BOLT_PISTOL,WEAPON,,1,1
LIBRARIAN_IN_PHOBOS_ARMOUR,LIBRARIAN_IN_PHOBOS_ARMOUR_WEAPON_2,SMITE_FOCUSED_WITCHFIRE,WEAPON,,2,1
LIBRARIAN_IN_PHOBOS_ARMOUR,LIBRARIAN_IN_PHOBOS_ARMOUR_WEAPON_3,SMITE_WITCHFIRE,WEAPON,,3,1
LIBRARIAN_IN_PHOBOS_ARMOUR,LIBRARIAN_IN_PHOBOS_ARMOUR_WEAPON_4,FORCE_WEAPON,WEAPON,,4,1
LIBRARIAN_IN_TERMINATOR_ARMOUR,LIBRARIAN_IN_TERMINATOR_ARMOUR_WEAPON_1,SMITE_FOCUSED_WITCHFIRE,WEAPON,,1,1
LIBRARIAN_IN_TERMINATOR_ARMOUR,LIBRARIAN_IN_TERMINATOR_ARMOUR_WEAPON_2,SMITE_WITCHFIRE,WEAPON,,2,1
LIBRARIAN_IN_TERMINATOR_ARMOUR,LIBRARIAN_IN_TERMINATOR_ARMOUR_WEAPON_3,STORM_BOLTER_TERMINATORS,WEAPON,,3,1
LIBRARIAN_IN_TERMINATOR_ARMOUR,LIBRARIAN_IN_TERMINATOR_ARMOUR_WEAPON_4,FORCE_WEAPON,WEAPON,,4,1
ANCIENT,ANCIENT_WEAPON_1,INTERCESSORS_BOLT_PISTOL,WEAPON,,1,1
ANCIENT,ANCIENT_WEAPON_2,INTERCESSORS_BOLT_RIFLE_FOCUSED,WEAPON,,2,1
ANCIENT,ANCIENT_WEAPON_3,INTERCESSORS_BOLT_RIFLE_SATURATION,WEAPON,,3,1
ANCIENT,ANCIENT_WEAPON_4,WARDENS_OF_ULTRAMAR_CERAMITE_FISTS,WEAPON,,4,1
ANCIENT,ANCIENT_WEAPON_5,ANCIENT_POWER_WEAPON,WEAPON,,5,1
BLADEGUARD_ANCIENT,BLADEGUARD_ANCIENT_WEAPON_1,WARDENS_OF_ULTRAMAR_HEAVY_BOLT_PISTOL,WEAPON,,1,1
BLADEGUARD_ANCIENT,BLADEGUARD_ANCIENT_WEAPON_2,RELICS_OF_BATTLE,WEAPON,,2,1
ANCIENT_IN_TERMINATOR_ARMOUR,ANCIENT_IN_TERMINATOR_ARMOUR_WEAPON_1,STORM_BOLTER_TERMINATORS,WEAPON,,1,1
ANCIENT_IN_TERMINATOR_ARMOUR,ANCIENT_IN_TERMINATOR_ARMOUR_WEAPON_2,ANCIENT_TERMINATOR_MASTER_CRAFTED_POWER_WEAPON,WEAPON,,2,1
TECHMARINE,TECHMARINE_WEAPON_1,FORGE_BOLTER,WEAPON,,1,1
TECHMARINE,TECHMARINE_WEAPON_2,GRAV_PISTOL,WEAPON,,2,1
TECHMARINE,TECHMARINE_WEAPON_3,OMNISSIAN_POWER_AXE,WEAPON,,3,1
JUDICIAR,JUDICIAR_WEAPON_1,ABSOLVOR_BOLT_PISTOL,WEAPON,,1,1
JUDICIAR,JUDICIAR_WEAPON_2,EXECUTIONER_RELIC_BLADE,WEAPON,,2,1
apothecary,APOTHECARY_WEAPON_1,ABSOLVOR_BOLT_PISTOL,WEAPON,,1,1
apothecary,APOTHECARY_WEAPON_2,APOTHECARY_REDUCTOR_PISTOL,WEAPON,,2,1
apothecary,APOTHECARY_WEAPON_3,SERVO_ARMATURE,WEAPON,,3,1
apothecary_biologis,APOTHECARY_BIOLOGIS_WEAPON_1,ABSOLVOR_BOLT_PISTOL,WEAPON,,1,1
apothecary_biologis,APOTHECARY_BIOLOGIS_WEAPON_2,SERVO_ARMATURE,WEAPON,,2,1
COMPANY_HEROES,COMPANY_HEROES_WEAPON_1,COMPANY_HEROES_MASTER_CRAFTED_BOLT_PISTOL,WEAPON,,1,
COMPANY_HEROES,COMPANY_HEROES_WEAPON_2,COMPANY_HEROES_MASTER_CRAFTED_BOLT_RIFLE,WEAPON,,2,
COMPANY_HEROES,COMPANY_HEROES_WEAPON_3,COMPANY_HEROES_MASTER_CRAFTED_HEAVY_BOLTER,WEAPON,,3,
COMPANY_HEROES,COMPANY_HEROES_WEAPON_4,COMPANY_HEROES_COMBAT_KNIFE,WEAPON,,4,
COMPANY_HEROES,COMPANY_HEROES_WEAPON_5,COMPANY_HEROES_MASTER_CRAFTED_POWER_WEAPON,WEAPON,,5,
ASSAULT_INTERCESSORS,ASSAULT_INTERCESSORS__LABEL_MAIN,,LABEL,Assault Intercessors,10,
ASSAULT_INTERCESSORS,ASSAULT_INTERCESSORS__HBP_MAIN,WARDENS_OF_ULTRAMAR_HEAVY_BOLT_PISTOL,WEAPON,,20,
ASSAULT_INTERCESSORS,ASSAULT_INTERCESSORS__CHAIN_MAIN,ASSAULT_INTERCESSORS_CHAINSWORD,WEAPON,,30,
ASSAULT_INTERCESSORS,ASSAULT_INTERCESSORS__BLANK_1,,BLANK,,40,
ASSAULT_INTERCESSORS,ASSAULT_INTERCESSORS__LABEL_SERGEANT,,LABEL,Sergeant,50,
ASSAULT_INTERCESSORS,ASSAULT_INTERCESSORS__HBP_SERGEANT,WARDENS_OF_ULTRAMAR_HEAVY_BOLT_PISTOL,WEAPON,,60,1
ASSAULT_INTERCESSORS,ASSAULT_INTERCESSORS__CHAIN_SERGEANT,ASSAULT_INTERCESSORS_CHAINSWORD,WEAPON,,70,1
ASSAULT_INTERCESSORS_WITH_JUMP_PACKS,JUMP_INTERCESSORS__LABEL_MAIN,,LABEL,Assault Intercessors with Jump Packs,10,
ASSAULT_INTERCESSORS_WITH_JUMP_PACKS,JUMP_INTERCESSORS__HBP_MAIN,WARDENS_OF_ULTRAMAR_HEAVY_BOLT_PISTOL,WEAPON,,20,
ASSAULT_INTERCESSORS_WITH_JUMP_PACKS,JUMP_INTERCESSORS__CHAIN_MAIN,ASSAULT_INTERCESSORS_CHAINSWORD,WEAPON,,30,
ASSAULT_INTERCESSORS_WITH_JUMP_PACKS,JUMP_INTERCESSORS__BLANK_1,,BLANK,,40,
ASSAULT_INTERCESSORS_WITH_JUMP_PACKS,JUMP_INTERCESSORS__LABEL_SERGEANT,,LABEL,Sergeant,50,
ASSAULT_INTERCESSORS_WITH_JUMP_PACKS,JUMP_INTERCESSORS__HBP_SERGEANT,WARDENS_OF_ULTRAMAR_HEAVY_BOLT_PISTOL,WEAPON,,60,1
ASSAULT_INTERCESSORS_WITH_JUMP_PACKS,JUMP_INTERCESSORS__CHAIN_SERGEANT,ASSAULT_INTERCESSORS_CHAINSWORD,WEAPON,,70,1
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__LABEL_MAIN,,LABEL,Heavy Intercessors,10,
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__BOLT_PISTOL_MAIN,INTERCESSORS_BOLT_PISTOL,WEAPON,,20,
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__RIFLE_MAIN,HEAVY_BOLT_RIFLE,WEAPON,,30,
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__FISTS_MAIN,CERAMITE_FISTS_TROOPS,WEAPON,,40,
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__BLANK_1,,BLANK,,50,
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__LABEL_SERGEANT,,LABEL,Sergeant,60,
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__BOLT_PISTOL_SERGEANT,INTERCESSORS_BOLT_PISTOL,WEAPON,,70,1
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__RIFLE_SERGEANT,HEAVY_BOLT_RIFLE,WEAPON,,80,1
HEAVY_INTERCESSORS,HEAVY_INTERCESSORS__FISTS_SERGEANT,CERAMITE_FISTS_TROOPS,WEAPON,,90,1
HELLBLASTER_SQUAD,HELLBLASTERS__LABEL_MAIN,,LABEL,Hellblasters,10,
HELLBLASTER_SQUAD,HELLBLASTERS__BOLT_PISTOL_MAIN,INTERCESSORS_BOLT_PISTOL,WEAPON,,20,
HELLBLASTER_SQUAD,HELLBLASTERS__INCINERATOR_STD_MAIN,PLASMA_INCINERATOR_STANDARD,WEAPON,,30,
HELLBLASTER_SQUAD,HELLBLASTERS__INCINERATOR_SUPER_MAIN,PLASMA_INCINERATOR_SUPERCHARGE,WEAPON,,40,
HELLBLASTER_SQUAD,HELLBLASTERS__FISTS_MAIN,CERAMITE_FISTS_TROOPS,WEAPON,,50,
HELLBLASTER_SQUAD,HELLBLASTERS__BLANK_1,,BLANK,,60,
HELLBLASTER_SQUAD,HELLBLASTERS__LABEL_SERGEANT,,LABEL,Sergeant,70,
HELLBLASTER_SQUAD,HELLBLASTERS__BOLT_PISTOL_SERGEANT,INTERCESSORS_BOLT_PISTOL,WEAPON,,80,1
HELLBLASTER_SQUAD,HELLBLASTERS__INCINERATOR_STD_SERGEANT,PLASMA_INCINERATOR_STANDARD,WEAPON,,90,1
HELLBLASTER_SQUAD,HELLBLASTERS__INCINERATOR_SUPER_SERGEANT,PLASMA_INCINERATOR_SUPERCHARGE,WEAPON,,100,1
HELLBLASTER_SQUAD,HELLBLASTERS__FISTS_SERGEANT,CERAMITE_FISTS_TROOPS,WEAPON,,110,1
