Detachment_ID,Army_Name,Detachment_Name,Item_Type,Item_ID,Item_Name,Points,CP_Cost,DP_Cost,Detachment_Disposition,Short_Description,Long_Description
orks_da_big_hunt,,Da Big Hunt,STRATAGEM,orks_da_big_hunt_stratagem_instinctive_hunters_1cp,INSTINCTIVE HUNTERS,,1,,,"End of opp Fight: unengaged BEAST SNAGGA within 6"" of a battlefield edge goes into Strategic Reserves.","WHEN: End of your opponent's Fight phase.

TARGET: One friendly unengaged BEAST SNAGGA unit within 6"" of a battlefield edge.

EFFECT: Place your unit in strategic reserves."
orks_madcap_meks,Orks,Madcap Meks,DETACHMENT_RULE,orks_madcap_meks_detachment_rule_unpredictable_genius,UNPREDICTABLE GENIUS,,,1,,"When BIG MEK/MEK GUNZ/MORKANAUT/WAZBOM BLASTAJET puts all ranged attacks into one enemy, roll D6 table.","In your Shooting phase, when all of a friendly BIG MEK/MEK GUNZ/MORKANAUT/WAZBOM BLASTAJET unit's ranged attacks target a single enemy unit, roll one D6:

UNPREDICTABLE GENIUS
D6  RESULT
1  Dat's Weird: The target unit has 4+ InSv until your unit has shot.
2-3  Hop Splat: Select one other enemy unit within 3"" of the target. That unit suffers D3 mortal wounds.
4  Seekerz: Those attacks have +1 to hit rolls.
5  Lifted: The target unit has FLY, and cannot have the benefit of cover, until your unit has shot.
6  Runtified: The target unit has -1 T until your unit has shot."
orks_madcap_meks,,Madcap Meks,ENHANCEMENT,orks_madcap_meks_enhancement_mekwaaagh_mastermind,MEKWAAAGH! MASTERMIND,,,,,BIG MEK model only. This unit is riled up.,BIG MEK model only. This unit is riled up.
orks_madcap_meks,,Madcap Meks,ENHANCEMENT,orks_madcap_meks_enhancement_temperamental_shokka,TEMPERAMENTAL SHOKKA,,,,,"BIG MEK WITH SHOKK ATTACK GUN: on shoot, D6 — 1 Torrent then destroyed; 2-5 +1 A; 6 Sustained Hits 2.","BIG MEK WITH SHOKK ATTACK GUN model only. In your Shooting phase, when this unit is selected to shoot, you can roll one D6:
- On a 1, this model's Shokk Attack Gun weapon has [TORRENT], and when this unit has shot, this model is destroyed.
- On a 2-5, this model's Shokk Attack Gun weapon has +1 A.
- On a 6, this model's Shokk Attack Gun weapon has [SUSTAINED HITS 2]."
orks_madcap_meks,,Madcap Meks,ENHANCEMENT,orks_madcap_meks_enhancement_enhanced_runt_maw,ENHANCED RUNT-MAW,,,,,"BIG MEK WITH SHOKK ATTACK GUN: after shooting, one hit enemy is infested with Snotlings (−1 Leadership).","BIG MEK WITH SHOKK ATTACK GUN model only. When this unit has shot, select one enemy unit hit by those attacks. That unit is infested with Snotlings until the start of your next turn.
- While an enemy unit is infested with Snotlings, that unit has -1 to leadership rolls."
orks_madcap_meks,,Madcap Meks,STRATAGEM,orks_madcap_meks_stratagem_vindictive_artillerists_1cp,VINDICTIVE ARTILLERISTS,,1,,,"Shooting: MEK GUNZ choose Lethal Hits, or Sustained Hits 1, or Hazardous+Lethal+Sustained 1.","WHEN: Your Shooting phase, when a friendly MEK GUNZ unit is selected to shoot.

TARGET: That MEK GUNZ unit.

EFFECT: Your unit's ranged attacks have:
- [LETHAL HITS]
- Or [SUSTAINED HITS 1]
- Or [HAZARDOUS], [LETHAL HITS], [SUSTAINED HITS 1]."
orks_dread_mob,Orks,Dread Mob,DETACHMENT_RULE,orks_dread_mob_detachment_rule_try_dat_button,TRY DAT BUTTON!,,,1,Purge the Foe,"TRY DAT BUTTON! D6
1-2  +1 A
3-4  +2 S
5-6  +1 AP

2D6 get HAZARDOUS (keep dups)
Non-TITANIC ORKS WALKER","In your Shooting phase or the Fight phase, when a friendly ORKS WALKER unit (excluding TITANIC units) is selected to attack, you can use this ability. If you do, roll either one D6 or two D6 (keep re-rolling duplicate results). This unit's attacks have the relevant rule(s):

TRY DAT BUTTON!
D6  RESULT
1-2  +1 A
3-4  +2 S
5-6  +1 AP

If you rolled two D6, when this unit has attacked, this unit makes one hazard roll."
orks_dread_mob,,Dread Mob,ENHANCEMENT,orks_dread_mob_enhancement_cybork_boosta,CYBORK BOOSTA,,,,,"BIG MEK/MEK model only. This model has +2"" M.","BIG MEK/MEK model only. This model has +2"" M."
orks_dread_mob,,Dread Mob,ENHANCEMENT,orks_dread_mob_enhancement_dreadherder,DREADHERDER,,,,,"BIG MEK: within 3"" of friendly ORKS WALKER (not BIG MEK) — Lone Operative; one WALKER within 3"" re-rolls hit 1s.","BIG MEK model only. While this model is within 3"" of a friendly ORKS WALKER unit (excluding BIG MEK units):
- This model has Lone Operative.
- In your Shooting phase, you can select one friendly ORKS WALKER unit within 3"" of this model. That unit's attacks can re-roll hit rolls of 1 until the end of the turn."
orks_dread_mob,,Dread Mob,STRATAGEM,orks_dread_mob_stratagem_crazed_rampage_1cp,CRAZED RAMPAGE,,1,,,Fight: non-TITANIC ORKS WALKER fight-on-death on 4+ (+3 if DEFF DREAD).,"WHEN: Fight phase, when an enemy unit targets a friendly ORKS WALKER unit (excluding TITANIC units).

TARGET: That ORKS WALKER unit.

EFFECT: When a model in your unit is destroyed, if your unit has not been selected to fight this phase, roll one D6, with +3 to the result if your unit has DEFF DREAD:
- On a 4+, do not remove that model from the battlefield. When your unit has fought, or at the end of the phase (whichever comes first), that model is removed from the battlefield."
orks_dread_mob,,Dread Mob,STRATAGEM,orks_dread_mob_stratagem_dread_power_1cp,DREAD POWER,,1,,,Movement: one WALKER is RILED UP,"WHEN: Your Movement phase.

TARGET: One friendly ORKS WALKER unit.

EFFECT: Your unit is riled up until the start of your next turn."
orks_dread_mob,,Dread Mob,STRATAGEM,orks_dread_mob_stratagem_stomping_juggernaut_1cp,STOMPING JUGGERNAUT,,1,,,Movement or Charge:  WALKER gains MOBILE.,"WHEN: Your Movement/Charge phase, when a friendly ORKS WALKER unit is selected to move or declares a charge.

TARGET: That ORKS WALKER unit.

EFFECT: Your unit has MOBILE."
orks_blitz_brigade,Orks,Blitz Brigade,DETACHMENT_RULE,orks_blitz_brigade_detachment_rule_unstoppable_momentum,UNSTOPPABLE MOMENTUM,,,1,,WAGON units re-roll charge rolls and can change Advance rolls to 6.,"Friendly WAGON units can re-roll charge rolls.

When a friendly WAGON unit is selected to make an advance move, that unit can change advance rolls to a 6."
orks_blitz_brigade,,Blitz Brigade,ENHANCEMENT,orks_blitz_brigade_enhancement_targetin_gizmos,TARGETIN' GIZMOS,15,,,,WAGON with embarked BIG MEK: ranged [IGNORES COVER]; if riled up also [SUSTAINED HITS 1].,"WAGON unit only. While a BIG MEK model is embarked within this unit:
- This unit's ranged attacks have [IGNORES COVER].
- If this unit is riled up, this unit's ranged attacks have [SUSTAINED HITS 1]."
orks_blitz_brigade,,Blitz Brigade,ENHANCEMENT,orks_blitz_brigade_enhancement_boss_boomer,BOSS BOOMER,,,,,WAGON with embarked WARBOSS gains that WARBOSS's Intimidating Motivation/Keep Huntin' ability.,"WAGON unit only. While a WARBOSS model is embarked within this unit, this unit has that WARBOSS model's Intimidating Motivation/Keep Huntin' ability."
orks_blitz_brigade,,Blitz Brigade,STRATAGEM,orks_blitz_brigade_stratagem_keep_it_runnin_1cp,KEEP IT RUNNIN',,1,,,"End of Fight: unengaged ORKS INFANTRY that could fight, wholly within 6"" of a TRANSPORT it can embark, embarks.","WHEN: End of the Fight phase.

TARGET: One friendly unengaged ORKS INFANTRY unit that was eligible to fight this phase and is wholly within 6"" of a friendly TRANSPORT unit that INFANTRY unit is able to embark within.

EFFECT: Your INFANTRY unit embarks within that TRANSPORT unit."
orks_blitz_brigade,,Blitz Brigade,STRATAGEM,orks_blitz_brigade_stratagem_readied_brawlers_1cp,READIED BRAWLERS,,1,,,"Movement: after a WAGON ends a Normal move, embarked units can assault disembark.","WHEN: Your Movement phase, when a friendly WAGON unit ends a normal move.

TARGET: That WAGON unit.

EFFECT: Units embarked within your unit can make an assault disembark move."
orks_blitz_brigade,,Blitz Brigade,STRATAGEM,orks_blitz_brigade_stratagem_impending_krunch_1cp,IMPENDING KRUNCH,,1,,,"Charge: after WAGON ends a charge, each engaged enemy Battle-shock at -1.","WHEN: Your Charge phase, when a friendly WAGON unit ends a charge move.

TARGET: That WAGON unit.

EFFECT: Each enemy unit engaged with your unit makes a battle-shock roll, with -1 to that battle-shock roll."
orks_kult_of_speed,Orks,Kult of Speed,DETACHMENT_RULE,orks_kult_of_speed_detachment_rule_adrenaline_junkies,ADRENALINE JUNKIES,,,1,Reconnaissance,WARBIKERS have BATTLELINE. SPEED FREEKS Advance/Fall Back: ranged [ASSAULT] this turn and can still charge.,"Friendly WARBIKERS units have BATTLELINE.

When a friendly SPEED FREEKS unit is selected to make an advance/fall-back move:
That unit's ranged attacks have [ASSAULT] until the end of the turn.
That move does not prevent that unit from being eligible to declare a charge."
orks_kult_of_speed,,Kult of Speed,ENHANCEMENT,orks_kult_of_speed_enhancement_smoky_gubbinz,SMOKY GUBBINZ,15,,,,"SPEED FREEKS (not AIRCRAFT): if an attack loses full visibility because of a model in this unit, the target has cover vs that attack.","SPEED FREEKS unit only (excluding AIRCRAFT units). When an attack targets a unit that is not fully visible to the attacking model because of a model in this unit, the target has the benefit of cover against that attack."
orks_kult_of_speed,,Kult of Speed,ENHANCEMENT,orks_kult_of_speed_enhancement_competitive_streak,COMPETITIVE STREAK,,,,,DEFFKILLA WARTRIKE model only. This unit can re-roll charge rolls.,DEFFKILLA WARTRIKE model only. This unit can re-roll charge rolls.
orks_kult_of_speed,,Kult of Speed,STRATAGEM,orks_kult_of_speed_stratagem_delicious_eating_squigs_1cp,DELICIOUS EATING SQUIGS,,1,,,"Movement: RUKKATRUKK SQUIGBUGGIES heals 3 wounds on any number of friendly ORKS INFANTRY within 3"".","WHEN: Your Movement phase.

TARGET: One friendly RUKKATRUKK SQUIGBUGGIES unit.

EFFECT: Select any number of friendly ORKS INFANTRY units within 3"" of your unit. Each selected unit heals 3 wounds."
orks_kult_of_speed,,Kult of Speed,STRATAGEM,orks_kult_of_speed_stratagem_dakkastorm_1cp,DAKKASTORM,,1,,,Shooting: SPEED FREEKS ranged attacks have [SUSTAINED HITS 1].,"WHEN: Your Shooting phase, when a friendly SPEED FREEKS unit is selected to shoot.

TARGET: That SPEED FREEKS unit.

EFFECT: Your unit's ranged attacks have [SUSTAINED HITS 1]."
orks_kult_of_speed,,Kult of Speed,STRATAGEM,orks_kult_of_speed_stratagem_speediest_freeks_1cp,SPEEDIEST FREEKS,,1,,,Opp Shooting: ranged attacks vs SPEED FREEKS fail on an unmodified hit roll of 1-3.,"WHEN: Your opponent's Shooting phase, when an enemy unit targets a friendly SPEED FREEKS unit.

TARGET: That SPEED FREEKS unit.

EFFECT: Ranged attacks that target your unit fail on an unmodified hit roll of 1-3."
orks_flyboyz,Orks,Flyboyz,DETACHMENT_RULE,orks_flyboyz_detachment_rule_skyborne_loons,SKYBORNE LOONS,,,1,,ORKS AIRCRAFT ignore Strategic Reserves points cap. Riled up ORKS AIRCRAFT/DEFFKOPTAS ranged +1 to hit.,"Friendly ORKS AIRCRAFT units do not count towards the combined points value of your strategic reserves units.

While a friendly ORKS AIRCRAFT/DEFFKOPTAS unit is riled up, this unit's ranged attacks have +1 to hit rolls."
orks_flyboyz,,Flyboyz,ENHANCEMENT,orks_flyboyz_enhancement_flyboss,FLYBOSS,,,,,"ORKS AIRCRAFT: unit is CHARACTER. After an ingress move, friendly ORKS AIRCRAFT/DEFFKOPTAS within 6"" are riled up until start of your next turn.","ORKS AIRCRAFT unit only.
- This unit has CHARACTER.
- When this unit ends an ingress move, each friendly ORKS AIRCRAFT/DEFFKOPTAS unit within 6"" of this unit is riled up until the start of your next turn."
orks_flyboyz,,Flyboyz,ENHANCEMENT,orks_flyboyz_enhancement_impulsive_recon,IMPULSIVE RECON,,,,,"ORKS AIRCRAFT unit only. In the first Movement phase, this unit can make an ingress move.","ORKS AIRCRAFT unit only. In your first Movement phase, this unit can make an ingress move."
orks_flyboyz,,Flyboyz,STRATAGEM,orks_flyboyz_stratagem_flyin_headbutt_1cp,FLYIN' HEADBUTT,,1,,,"Any phase: destroyed ORKS AIRCRAFT skips Deadly Demise; one enemy within 12"" takes 8D6, each 4+ = 1 MW; then remove the aircraft.","WHEN: Any phase, when a friendly ORKS AIRCRAFT unit is destroyed, before rolling for any Deadly Demise.

TARGET: That ORKS unit.

EFFECT: Your unit does not have the Deadly Demise ability. Select one enemy unit within 12"" of your unit and roll eight D6:
- For each 4+, that enemy unit suffers 1 mortal wound.
Then remove your unit from the battlefield."
orks_flyboyz,,Flyboyz,STRATAGEM,orks_flyboyz_stratagem_long_uncontrolled_bursts_1cp,"LONG, UNCONTROLLED BURSTS",,1,,,Shooting: ORKS AIRCRAFT/DEFFKOPTAS re-roll hits vs FLY.,"WHEN: Your Shooting phase, when a friendly ORKS AIRCRAFT/DEFFKOPTAS unit is selected to shoot.

TARGET: That ORKS AIRCRAFT/DEFFKOPTAS unit.

EFFECT: When your unit's ranged attacks target a FLY unit, those attacks can re-roll hit rolls."
orks_flyboyz,,Flyboyz,STRATAGEM,orks_flyboyz_stratagem_whirligig_evasion_1cp,WHIRLIGIG EVASION,,1,,,"Opp Movement: unengaged DEFFKOPTAS within 8"" of an enemy that ended a move can Normal move D6"" (6"" if riled up).","WHEN: Your opponent's Movement phase, when an enemy unit ends a move.

TARGET: One friendly unengaged DEFFKOPTAS unit within 8"" of that enemy unit.

EFFECT: Your unit can make a normal move of:
- Up to D6"".
- Or, if your unit is riled up, up to 6""."

orks_brute_bosses,Orks,Brute Bosses,DETACHMENT_RULE,orks_brute_bosses_detachment_rule_ard_as_nails,'ARD AS NAILS,,,1,,WARBOSS  Fight on death 3+ or 2+ if RILED UP,"When a friendly WARBOSS model is destroyed, if this unit has not been selected to fight this phase, roll one D6, with +1 to the roll if your unit is riled up.
- On a 3+, do not remove this WARBOSS model from the battlefield. When this unit has fought, or at the end of the phase (whichever comes first), this WARBOSS model is removed from the battlefield."
orks_brute_bosses,,Brute Bosses,ENHANCEMENT,orks_brute_bosses_enhancement_surly_as_a_squiggoth,SURLY AS A SQUIGGOTH,,,,,"INFANTRY WARBOSS. Once per battle, per army: after this model is destroyed, on a 2+ return it with 3 wounds.","INFANTRY WARBOSS model only. (Once per battle, per army) At the end of a phase in which this model is destroyed, roll one D6:
- On a 2+, set this model back up on the battlefield as close as possible to where it was destroyed, unengaged, with 3 wounds remaining."
orks_brute_bosses,,Brute Bosses,ENHANCEMENT,orks_brute_bosses_enhancement_brutal_but_kunnin,BRUTAL BUT KUNNIN',,,,,WARBOSS model only. This model's melee attacks have +1 D.,WARBOSS model only. This model's melee attacks have +1 D.
orks_brute_bosses,,Brute Bosses,ENHANCEMENT,orks_brute_bosses_enhancement_blitzboss,BLITZBOSS,,,,,"WARBOSS. A TRANSPORT this unit is embarked within (excluding WALKER) has +2"" M and 5+ InSv.","WARBOSS model only. A TRANSPORT unit (excluding WALKER units) this unit is embarked within has:
- +2"" M
- 5+ InSv."
orks_brute_bosses,,Brute Bosses,ENHANCEMENT,orks_brute_bosses_enhancement_proper_killy,PROPER KILLY,,,,,WARBOSS model only. Re-roll hit rolls of 1.,WARBOSS model only. This model can re-roll hit rolls of 1.
orks_brute_bosses,,Brute Bosses,ENHANCEMENT,orks_brute_bosses_enhancement_morgogs_finkin_cap,MORGOG'S FINKIN' CAP,,,,,"WARBOSS. Once per battle, per army: end of opponent's Movement phase, if unengaged, Normal move up to D6""; if riled up, re-roll that D6.","WARBOSS model only. (Once per battle, per army) At the end of your opponent's Movement phase, if this unit is unengaged, this unit can make a normal move of:
- Up to D6"".
- If this unit is riled up, you can re-roll that D6."
orks_brute_bosses,,Brute Bosses,ENHANCEMENT,orks_brute_bosses_enhancement_da_gobshot_thunderbuss,DA GOBSHOT THUNDERBUSS,,,,,WARBOSS model only. Gains Da Gobshot Thunderbuss.,"WARBOSS model only. This model has the following weapon:
Da Gobshot Thunderbuss [LETHAL HITS: non-MONSTER/VEHICLE, RAPID FIRE 6]
Range 24"", A 6, BS 4+, S 7, AP -2, D 2."

orks_wurrband,Orks,Wurrband,DETACHMENT_RULE,orks_wurrband_detachment_rule_powers_of_da_waaagh,POWERS OF DA WAAAGH!,,,1,,"ORKS PSYKER [PSYCHIC] attacks gain +1 S, plus +1 S per 5 models in/embarked with the unit. ORKS PSYKERS gain Roar of Mork and Visions of Violence.","Friendly ORKS PSYKER models' [PSYCHIC] attacks have:
- +1 S.
- +1 S for every 5 models in this unit (or embarked within this model).

Friendly ORKS PSYKER models have the following psychic abilities:

Roar of Mork (psychic level 1): In your Movement phase, if this unit is not battle-shocked, you can make a psychic roll for this unit by rolling one D6. If you do:
- On a 1, this unit is battle-shocked.
- Select one enemy unit (excluding MONSTER/VEHICLE units) within 12"" of this unit. That enemy unit makes a battle-shock roll, with -1 from that battle-shock roll for every 10 models in this unit.

Visions of Violence (psychic level 1): At the start of the Fight phase, if this unit is not battle-shocked, you can make a psychic roll for this unit by rolling one D6. If you do:
- On a 1, this unit is battle-shocked.
- This unit has Fights First."
orks_wurrband,,Wurrband,ENHANCEMENT,orks_wurrband_enhancement_da_krunch,DA KRUNCH,,,,,ORKS PSYKER model only. Gains Da Krunch.,"ORKS PSYKER model only. This model has the following weapon:
Da Krunch [BLAST 3, HAZARDOUS, LETHAL HITS, PSYCHIC]
Range 24"", A 3, BS 4+, S 5, AP -1, D 1."
orks_wurrband,,Wurrband,ENHANCEMENT,orks_wurrband_enhancement_eadbanger,'EADBANGER,,,,,ORKS PSYKER model only. Gains 'Eadbanger.,"ORKS PSYKER model only. This model has the following weapon:
'Eadbanger [HAZARDOUS, PRECISION, PSYCHIC]
Range 24"", A 2, BS 4+, S 6, AP -3, D 1."
orks_wurrband,,Wurrband,ENHANCEMENT,orks_wurrband_enhancement_warphead,WARPHEAD,,,,,"ORKS PSYKER model only. Psyker level 2, Deadly Demise D6, and can re-roll psychic rolls.","ORKS PSYKER model only. This model:
- Has psyker level 2.
- Has Deadly Demise D6.
- Can re-roll psychic rolls."
orks_runt_swarm,Orks,Runt Swarm,DETACHMENT_RULE,orks_runt_swarm_detachment_rule_sneaky_little_gitz,SNEAKY LITTLE GITZ,,,1,,GRETCHIN have BATTLELINE. Advance/Fall Back does not prevent GRETCHIN from starting an action.,"Friendly GRETCHIN units have BATTLELINE.
When a friendly GRETCHIN unit is selected to make an advance/fall-back move, that move does not prevent this unit from being eligible to start an action."
orks_runt_swarm,,Runt Swarm,ENHANCEMENT,orks_runt_swarm_enhancement_extra_sneaky,EXTRA SNEAKY,,,,,"GRETCHIN unit only. This unit has -3"" detection range.","GRETCHIN unit only. This unit has -3"" detection range."
orks_runt_swarm,,Runt Swarm,ENHANCEMENT,orks_runt_swarm_enhancement_minefield_detail,MINEFIELD DETAIL,,,,,"GRETCHIN unit only. While not embarked, this unit has Scouts 6"".","GRETCHIN unit only. While this unit is not embarked, this unit has Scouts 6""."
orks_runt_swarm,,Runt Swarm,STRATAGEM,orks_runt_swarm_stratagem_infested_war_zone_2cp,INFESTED WAR ZONE,,2,,,"Any phase: when a GRETCHIN unit is destroyed after an enemy attacks, return an identical unit in Strategic Reserves at starting strength and full wounds.","WHEN: Any phase, when an enemy unit has attacked.

TARGET: One friendly GRETCHIN unit that was just destroyed. You can target that unit with this stratagem even though that unit was just destroyed.

EFFECT: Add a new GRETCHIN unit to your army identical to your destroyed unit, in strategic reserves at its starting strength, with its full wounds remaining."
orks_runt_swarm,,Runt Swarm,STRATAGEM,orks_runt_swarm_stratagem_scarper_1cp,SCARPER!,,1,,,"Opponent Movement: unengaged GRETCHIN within 8"" of an enemy that ended a move can Normal move D6"", or 6"" if attached.","WHEN: Your opponent's Movement phase, when an enemy unit ends a move within 8"" of a friendly unengaged GRETCHIN unit.

TARGET: That GRETCHIN unit.

EFFECT: Your unit can make a normal move of:
- Up to D6"".
- Or, up to 6"" instead if your unit is an attached unit."
orks_runt_swarm,,Runt Swarm,STRATAGEM,orks_runt_swarm_stratagem_grot_shields_1cp,GROT SHIELDS,,1,,,"Opponent Shooting: a nearby GRETCHIN unit can absorb hits against a non-GRETCHIN ORKS INFANTRY unit, suffering 1 mortal wound per intercepted hit.","WHEN: Your opponent's Shooting phase, when an enemy unit targets a friendly ORKS INFANTRY unit (excluding GRETCHIN units).

TARGET: One friendly GRETCHIN unit within 3"" of that ORKS INFANTRY unit.

EFFECT: When a hit roll for that enemy unit's ranged attacks that target that ORKS unit results in a hit, if a model in your GRETCHIN unit is on the battlefield, end the attack sequence for that attack and your GRETCHIN unit suffers 1 mortal wound."
orks_shoota_boyz,Orks,Shoota Boyz,DETACHMENT_RULE,orks_shoota_boyz_detachment_rule_dakka_dakka_dakka,DAKKA! DAKKA! DAKKA!,,,1,,"ORKS INFANTRY ranged attacks have [ASSAULT]. While riled up, ranged attacks have +3"" R.","Friendly ORKS INFANTRY units' ranged attacks have:
- [ASSAULT].
- While this unit is riled up, +3"" R."
orks_shoota_boyz,,Shoota Boyz,ENHANCEMENT,orks_shoota_boyz_enhancement_supa_glowy_fing,SUPA-GLOWY FING,,,,,"ORKS INFANTRY model (excluding MEKBOY): ranged attacks gain [ANTI-INFANTRY 4+], [DEVASTATING WOUNDS], and [SUPA-HAZARDOUS].","ORKS INFANTRY model only (excluding MEKBOY models). This model's ranged attacks have:
- [ANTI-INFANTRY 4+].
- [DEVASTATING WOUNDS].
- [SUPA-HAZARDOUS].

[SUPA-HAZARDOUS]: Each time a unit is selected to shoot, after that unit has resolved all of its attacks, make two hazard rolls for that unit for each [SUPA-HAZARDOUS] weapon you selected in the Select Weapons step."
orks_shoota_boyz,,Shoota Boyz,ENHANCEMENT,orks_shoota_boyz_enhancement_targetin_squigs,TARGETIN' SQUIGS,,,,,"BIG MEK/BIGBOSS/WARBOSS model only. Ranged attacks excluding [TORRENT] have +3"" R.","BIG MEK/BIGBOSS/WARBOSS model only. This unit's ranged attacks (excluding [TORRENT] attacks) have +3"" R."
orks_shoota_boyz,,Shoota Boyz,STRATAGEM,orks_shoota_boyz_stratagem_kustom_dakka_1cp,KUSTOM DAKKA,,1,,,Shooting: ORKS INFANTRY ranged attacks get +1 to wound against non-MONSTER/VEHICLE units.,"WHEN: Your Shooting phase, when a friendly ORKS INFANTRY unit is selected to shoot.

TARGET: That ORKS INFANTRY unit.

EFFECT: Your unit's ranged attacks that target a unit (excluding MONSTER/VEHICLE units) have +1 to wound rolls."
orks_shoota_boyz,,Shoota Boyz,STRATAGEM,orks_shoota_boyz_stratagem_clovin_dakka_1cp,CLOVIN' DAKKA,,1,,,"Shooting: ORKS INFANTRY ranged attacks against a unit within 9"" have +1 AP.","WHEN: Your Shooting phase, when a friendly ORKS INFANTRY unit is selected to shoot.

TARGET: That ORKS INFANTRY unit.

EFFECT: Your unit's ranged attacks that target a unit within 9"" have +1 AP."
orks_shoota_boyz,,Shoota Boyz,STRATAGEM,orks_shoota_boyz_stratagem_never_enough_dakka_1cp,NEVER ENOUGH DAKKA,,1,,,Shooting: ORKS INFANTRY ranged attacks have [SUSTAINED HITS 1].,"WHEN: Your Shooting phase, when a friendly ORKS INFANTRY unit is selected to shoot.

TARGET: That ORKS INFANTRY unit.

EFFECT: Your unit's ranged attacks have [SUSTAINED HITS 1]."
